user_id,age_group,gender,country,device,customer_type,acquisition_channel,loyalty_member,signup_date
445,45-54,female,Italy,desktop,returning,direct,no,2026-04-05
446,55-64,non-binary,Italy,desktop,new,referral,no,2025-12-02
447,25-34,non-binary,US,desktop,new,paid search,no,2025-07-29
448,45-54,female,Germany,desktop,new,organic search,yes,2025-12-05
449,25-34,female,Germany,mobile,returning,referral,yes,2025-12-11
450,65+,male,Germany,desktop,returning,organic search,no,2025-05-10
451,35-44,male,Italy,mobile,new,paid search,no,2025-12-21
452,18-24,female,UK,tablet,returning,referral,no,2025-05-26
453,35-44,female,Germany,tablet,returning,organic search,yes,2025-10-04
454,45-54,female,Italy,mobile,returning,organic search,yes,2026-01-05
455,25-34,male,Spain,mobile,new,direct,yes,2025-12-07
456,25-34,female,Italy,tablet,new,organic search,yes,2025-11-30
457,55-64,male,France,mobile,returning,email,no,2025-11-14
458,25-34,male,Germany,mobile,new,paid search,no,2025-08-25
459,55-64,male,US,desktop,returning,email,yes,2026-04-23
460,65+,male,UK,tablet,new,paid search,no,2025-08-04
461,18-24,non-binary,Spain,mobile,returning,direct,no,2025-07-13
462,45-54,female,Italy,mobile,returning,paid search,yes,2026-01-10
463,55-64,female,France,mobile,new,direct,yes,2026-01-28
464,18-24,non-binary,UK,desktop,returning,referral,no,2025-08-25
465,25-34,female,Spain,tablet,returning,email,no,2025-07-26
466,25-34,male,UK,tablet,returning,email,no,2025-08-06
467,18-24,non-binary,France,mobile,returning,direct,no,2025-09-25
468,25-34,male,France,mobile,returning,email,no,2025-06-14
469,65+,non-binary,Germany,desktop,returning,email,no,2026-01-10
470,65+,male,US,mobile,new,direct,no,2025-12-31
471,18-24,female,Germany,mobile,new,direct,yes,2025-08-19
472,55-64,female,Italy,desktop,new,organic search,yes,2025-10-19
473,55-64,female,UK,mobile,returning,email,no,2025-08-25
474,18-24,non-binary,Germany,tablet,new,email,no,2026-04-20
475,55-64,female,France,tablet,returning,referral,yes,2026-02-10
476,55-64,non-binary,France,tablet,returning,email,no,2026-04-23
477,65+,male,France,desktop,returning,direct,no,2025-05-23
478,55-64,female,Germany,desktop,new,paid search,no,2025-04-28
479,35-44,male,Italy,tablet,returning,organic search,no,2025-10-19
480,45-54,female,Italy,tablet,new,direct,no,2025-12-22
481,25-34,male,Spain,desktop,returning,paid search,no,2025-11-29
482,35-44,non-binary,Germany,mobile,new,email,no,2025-06-02
483,55-64,female,Germany,mobile,returning,direct,yes,2025-05-23
484,65+,non-binary,Germany,desktop,returning,email,yes,2025-11-19
485,18-24,non-binary,Germany,tablet,new,referral,yes,2025-07-16
486,55-64,male,France,desktop,returning,referral,yes,2025-11-07
487,65+,female,US,tablet,new,organic search,no,2025-08-05
488,45-54,non-binary,Germany,desktop,new,paid search,yes,2025-06-15
489,55-64,male,Germany,desktop,returning,direct,no,2026-04-22
490,18-24,male,US,desktop,new,organic search,yes,2025-09-07
491,65+,male,Germany,desktop,new,email,yes,2026-04-02
492,65+,female,US,desktop,returning,direct,no,2025-05-21
493,65+,female,France,desktop,returning,direct,no,2026-04-01
494,45-54,male,Spain,tablet,new,email,yes,2025-07-28
495,55-64,female,Germany,tablet,returning,organic search,no,2025-09-15
496,45-54,male,Spain,mobile,returning,organic search,yes,2025-08-13
497,25-34,female,Germany,desktop,returning,referral,no,2025-06-25
498,25-34,female,UK,mobile,returning,direct,yes,2025-10-12
499,55-64,male,Italy,mobile,new,organic search,yes,2026-03-14
500,45-54,male,UK,desktop,returning,direct,yes,2025-11-21
501,18-24,female,France,desktop,returning,referral,no,2026-01-23
502,65+,male,Spain,mobile,new,paid search,yes,2025-08-20
503,65+,male,Spain,mobile,new,paid search,no,2025-12-18
504,55-64,male,US,desktop,new,referral,no,2026-03-04
505,25-34,male,US,desktop,new,direct,yes,2026-01-03
506,25-34,female,Germany,desktop,new,organic search,yes,2025-11-16
507,65+,non-binary,US,tablet,new,organic search,yes,2025-04-28
508,55-64,female,US,mobile,new,email,yes,2026-01-09
509,45-54,male,Spain,mobile,new,organic search,yes,2026-03-08
510,25-34,male,UK,mobile,returning,direct,no,2025-11-26
511,45-54,female,Spain,tablet,returning,direct,yes,2025-08-19
512,25-34,male,US,mobile,returning,referral,no,2026-04-21
513,25-34,female,Germany,desktop,returning,email,no,2026-01-07
514,35-44,non-binary,UK,tablet,new,organic search,yes,2025-06-04
515,25-34,male,US,mobile,new,direct,yes,2026-04-24
516,18-24,non-binary,US,tablet,new,direct,yes,2026-04-01
517,55-64,non-binary,Italy,tablet,returning,paid search,yes,2025-06-16
518,55-64,male,Germany,desktop,new,direct,yes,2025-08-05
519,45-54,male,Germany,tablet,new,email,no,2025-06-08
520,25-34,female,US,desktop,returning,organic search,yes,2026-04-05
521,18-24,female,US,desktop,returning,paid search,no,2025-06-05
522,45-54,male,Spain,mobile,new,direct,yes,2026-02-07
523,35-44,female,France,desktop,returning,email,yes,2025-11-25
524,45-54,non-binary,Germany,mobile,returning,referral,no,2025-06-24
525,45-54,non-binary,Germany,mobile,returning,organic search,no,2025-08-08
526,25-34,male,Italy,mobile,new,referral,yes,2025-08-12
527,35-44,female,Spain,desktop,new,email,yes,2025-12-15
528,45-54,male,UK,mobile,returning,referral,yes,2025-07-15
529,18-24,non-binary,Italy,desktop,new,organic search,yes,2026-01-28
530,18-24,male,Italy,desktop,returning,email,yes,2025-09-05
531,55-64,male,UK,mobile,new,direct,yes,2025-07-13
532,35-44,male,UK,desktop,returning,referral,yes,2026-01-16
533,35-44,male,Germany,mobile,returning,paid search,no,2025-12-27
534,55-64,non-binary,France,mobile,new,referral,yes,2026-03-22
535,45-54,male,France,mobile,returning,email,no,2025-08-05
536,35-44,male,Spain,tablet,new,paid search,yes,2025-11-07
537,18-24,female,UK,desktop,new,email,no,2025-10-31
538,18-24,male,UK,tablet,returning,email,yes,2025-07-31
539,25-34,female,US,tablet,new,paid search,yes,2026-04-11
540,35-44,male,Spain,desktop,returning,email,no,2026-04-12
541,45-54,female,Italy,desktop,new,paid search,yes,2026-03-19
542,55-64,male,Italy,mobile,new,direct,no,2025-05-14
543,55-64,female,Spain,tablet,returning,email,yes,2025-05-30
544,45-54,male,Germany,desktop,returning,direct,yes,2025-12-27
545,65+,male,Germany,mobile,new,organic search,no,2025-10-06
546,25-34,female,Spain,desktop,returning,referral,no,2026-03-13
547,55-64,male,France,desktop,new,direct,yes,2025-08-10
548,35-44,male,Spain,mobile,new,referral,yes,2025-05-12
549,25-34,male,France,desktop,returning,paid search,no,2025-04-26
550,35-44,male,Germany,mobile,returning,organic search,no,2025-09-01
551,18-24,non-binary,Spain,tablet,new,paid search,yes,2026-02-18
552,25-34,male,France,mobile,new,email,no,2025-06-14
553,55-64,non-binary,US,desktop,new,referral,yes,2025-12-28
554,25-34,non-binary,US,tablet,returning,paid search,no,2025-08-04
555,25-34,male,Spain,tablet,new,referral,no,2025-06-26
556,25-34,female,UK,mobile,new,email,yes,2026-02-06
557,65+,female,Spain,mobile,new,email,no,2025-10-13
558,25-34,male,Germany,mobile,returning,referral,no,2025-11-25
559,35-44,non-binary,Germany,tablet,returning,organic search,no,2026-01-24
560,18-24,female,US,mobile,returning,referral,yes,2025-10-08
561,45-54,male,France,desktop,new,referral,yes,2025-11-28
562,25-34,male,US,tablet,new,paid search,yes,2025-04-28
563,55-64,non-binary,France,mobile,returning,referral,yes,2025-06-07
564,25-34,female,Spain,tablet,new,organic search,no,2025-05-24
565,55-64,male,UK,desktop,new,organic search,yes,2026-04-02
566,35-44,female,Germany,desktop,new,referral,yes,2026-01-18
567,55-64,male,Spain,desktop,returning,direct,no,2026-04-11
568,45-54,male,US,mobile,returning,referral,yes,2025-06-21
569,18-24,male,Italy,mobile,new,paid search,yes,2025-11-22
570,55-64,non-binary,Italy,tablet,returning,direct,no,2025-05-08
571,55-64,non-binary,Spain,mobile,returning,email,no,2026-03-15
572,18-24,non-binary,UK,tablet,returning,email,no,2025-09-15
573,45-54,female,France,mobile,returning,direct,yes,2025-12-07
574,25-34,non-binary,UK,desktop,new,referral,yes,2025-11-25
575,55-64,non-binary,US,mobile,new,email,no,2025-06-21
576,18-24,female,UK,mobile,new,paid search,no,2025-10-08
577,35-44,female,Germany,mobile,new,email,no,2025-06-13
578,18-24,female,Italy,desktop,returning,paid search,yes,2025-05-11
579,35-44,female,UK,tablet,new,direct,yes,2025-08-22
580,45-54,non-binary,Spain,mobile,returning,paid search,no,2025-09-13
581,25-34,non-binary,France,desktop,new,organic search,yes,2026-04-09
582,18-24,female,Germany,mobile,returning,organic search,no,2026-04-22
583,65+,non-binary,Germany,mobile,new,organic search,yes,2026-02-28
584,55-64,male,Germany,desktop,returning,organic search,yes,2026-03-25
585,45-54,non-binary,US,mobile,new,direct,no,2025-05-10
586,18-24,male,US,mobile,new,paid search,yes,2026-04-09
587,55-64,female,Spain,mobile,returning,referral,yes,2025-09-10
588,18-24,female,France,mobile,returning,organic search,yes,2025-07-15
589,35-44,non-binary,UK,mobile,new,organic search,no,2026-01-14
590,18-24,female,Spain,desktop,new,email,yes,2025-07-30
591,65+,non-binary,US,desktop,returning,organic search,no,2026-01-09
592,18-24,non-binary,Spain,mobile,new,referral,no,2025-06-03
593,18-24,non-binary,France,mobile,returning,referral,no,2025-09-09
594,65+,non-binary,Spain,tablet,returning,email,yes,2026-02-21
595,45-54,male,Italy,desktop,returning,direct,no,2025-11-28
596,18-24,male,Italy,mobile,new,direct,no,2026-04-03
597,65+,female,Germany,tablet,new,paid search,yes,2026-03-30
598,55-64,male,UK,desktop,returning,referral,no,2025-09-29
599,35-44,female,US,tablet,new,referral,yes,2025-12-22
600,35-44,female,US,tablet,returning,organic search,no,2026-02-10
601,18-24,non-binary,Italy,mobile,returning,organic search,yes,2025-06-24
602,45-54,non-binary,France,mobile,returning,organic search,no,2026-04-19
603,45-54,non-binary,France,desktop,returning,paid search,yes,2026-04-21
604,55-64,non-binary,France,tablet,new,referral,no,2025-07-25
605,18-24,non-binary,US,tablet,returning,organic search,no,2026-03-26
606,35-44,non-binary,Germany,mobile,new,organic search,no,2025-06-27
607,45-54,male,UK,desktop,returning,referral,yes,2026-03-01
608,18-24,female,France,mobile,returning,organic search,yes,2026-03-05
609,45-54,female,US,desktop,new,email,no,2025-07-02
610,65+,non-binary,Germany,tablet,returning,email,yes,2026-04-02
611,45-54,male,France,desktop,new,direct,yes,2025-10-02
612,35-44,non-binary,France,tablet,new,referral,yes,2025-05-04
613,25-34,male,UK,desktop,returning,email,yes,2025-07-03
614,55-64,male,Italy,mobile,new,referral,yes,2026-02-05
615,55-64,female,UK,mobile,returning,paid search,no,2026-04-19
616,35-44,female,Spain,mobile,returning,referral,no,2025-09-01
617,45-54,male,Italy,desktop,returning,direct,yes,2026-02-22
618,18-24,female,Italy,tablet,new,direct,no,2026-04-21
619,45-54,male,Italy,mobile,returning,paid search,no,2025-10-01
620,35-44,male,France,desktop,new,referral,yes,2026-03-02
621,55-64,male,Spain,desktop,returning,referral,yes,2026-01-10
622,45-54,female,US,mobile,returning,email,yes,2026-03-26
623,55-64,non-binary,UK,mobile,new,email,yes,2026-02-04
624,18-24,female,Italy,mobile,returning,direct,no,2026-03-05
625,55-64,non-binary,Italy,mobile,new,referral,no,2025-07-30
626,55-64,female,Germany,desktop,new,organic search,no,2025-08-06
627,25-34,female,France,tablet,returning,email,yes,2025-06-25
628,25-34,non-binary,France,tablet,new,referral,yes,2026-02-24
629,65+,male,Spain,desktop,new,paid search,no,2026-01-22
630,25-34,non-binary,UK,tablet,new,email,yes,2025-06-05
631,55-64,male,Italy,desktop,returning,direct,yes,2025-09-20
632,35-44,male,Italy,desktop,returning,direct,yes,2026-03-29
633,55-64,female,Spain,desktop,returning,direct,no,2025-05-10
634,35-44,female,France,tablet,returning,direct,yes,2026-03-24
635,35-44,female,UK,desktop,new,referral,yes,2025-10-24
636,25-34,female,France,desktop,new,referral,no,2025-07-20
637,45-54,female,UK,mobile,returning,email,yes,2025-07-11
638,18-24,non-binary,France,mobile,returning,organic search,yes,2026-03-08
639,25-34,non-binary,Germany,tablet,new,direct,no,2026-04-16
640,25-34,non-binary,Italy,mobile,new,organic search,no,2025-10-20
641,45-54,non-binary,Spain,mobile,new,direct,yes,2025-09-07
642,18-24,female,UK,mobile,new,email,no,2025-08-21
643,55-64,non-binary,Spain,desktop,returning,paid search,yes,2026-03-09
644,65+,non-binary,UK,mobile,new,direct,yes,2026-02-27
645,65+,male,UK,tablet,new,paid search,no,2026-03-29
646,55-64,female,Italy,desktop,returning,direct,yes,2025-07-22
647,25-34,non-binary,UK,tablet,new,organic search,yes,2025-07-20
648,18-24,non-binary,France,tablet,returning,direct,yes,2025-05-04
649,25-34,non-binary,US,tablet,returning,organic search,no,2026-01-06
650,35-44,female,France,tablet,returning,paid search,no,2025-07-09
651,25-34,non-binary,US,tablet,new,referral,yes,2025-09-26
652,25-34,male,Italy,mobile,new,paid search,yes,2025-08-30
653,55-64,female,Italy,mobile,returning,referral,yes,2025-08-11
654,55-64,male,France,tablet,returning,email,yes,2026-03-26
655,55-64,female,US,tablet,new,email,yes,2025-05-21
656,65+,non-binary,Italy,mobile,new,email,yes,2026-02-19
657,35-44,female,UK,tablet,new,email,no,2025-08-11
658,55-64,female,UK,mobile,new,direct,yes,2025-09-08
659,18-24,female,US,tablet,returning,paid search,no,2025-12-30
660,65+,male,US,tablet,new,organic search,yes,2025-11-08
661,45-54,female,Spain,desktop,new,direct,no,2025-09-27
662,18-24,non-binary,UK,tablet,new,direct,no,2026-01-13
663,18-24,female,France,desktop,returning,email,no,2026-03-18
664,55-64,female,Spain,tablet,new,direct,no,2025-11-19
665,45-54,non-binary,US,desktop,returning,organic search,no,2025-08-31
666,45-54,non-binary,Italy,mobile,returning,paid search,no,2026-04-24
667,65+,male,France,tablet,returning,email,yes,2025-05-05
668,45-54,non-binary,Germany,mobile,new,email,yes,2025-06-08
669,35-44,non-binary,Germany,desktop,returning,organic search,no,2026-03-31
670,55-64,non-binary,Italy,desktop,returning,direct,no,2025-08-04
671,45-54,female,Germany,desktop,returning,organic search,no,2025-07-03
672,65+,male,Italy,desktop,new,referral,yes,2025-12-06
673,35-44,non-binary,France,mobile,returning,paid search,no,2025-08-06
674,25-34,non-binary,Italy,desktop,returning,paid search,yes,2025-05-09
675,25-34,non-binary,US,tablet,new,organic search,yes,2025-06-06
676,35-44,female,France,desktop,returning,paid search,no,2025-12-12
677,65+,female,Spain,mobile,returning,paid search,no,2025-10-10
678,35-44,male,Spain,mobile,returning,direct,no,2025-09-06
679,55-64,male,Germany,tablet,new,email,yes,2026-02-01
680,55-64,female,US,mobile,new,email,no,2026-02-24
681,25-34,non-binary,Spain,desktop,returning,email,yes,2025-08-24
682,45-54,non-binary,UK,tablet,new,organic search,no,2025-10-11
683,65+,male,UK,tablet,new,organic search,no,2025-12-16
684,25-34,non-binary,Germany,mobile,returning,email,no,2025-11-09
685,45-54,female,Germany,tablet,returning,referral,no,2025-06-08
686,45-54,male,Germany,desktop,returning,referral,no,2025-09-21
687,55-64,female,Spain,desktop,returning,direct,no,2026-04-09
688,18-24,female,US,mobile,returning,organic search,yes,2025-12-04
689,18-24,non-binary,Italy,desktop,returning,email,yes,2025-07-07
690,35-44,female,Italy,desktop,returning,referral,yes,2025-08-01
691,55-64,female,Germany,mobile,new,email,yes,2025-05-12
692,45-54,non-binary,France,desktop,returning,paid search,no,2026-01-25
693,65+,female,Germany,mobile,returning,referral,yes,2025-10-11
694,18-24,non-binary,Italy,mobile,new,email,no,2025-04-25
695,45-54,female,Italy,mobile,returning,organic search,no,2025-11-12
696,18-24,non-binary,Italy,tablet,returning,organic search,no,2026-04-19
697,18-24,non-binary,Spain,desktop,returning,paid search,yes,2026-03-04
698,18-24,male,US,desktop,returning,paid search,yes,2025-11-20
699,65+,female,Germany,desktop,returning,direct,no,2026-01-16
700,55-64,female,UK,mobile,returning,email,yes,2026-01-29
701,65+,male,Germany,mobile,new,referral,yes,2026-02-07
702,25-34,non-binary,Germany,desktop,new,referral,no,2026-02-05
703,45-54,non-binary,US,desktop,new,referral,no,2026-01-10
704,55-64,male,France,desktop,new,direct,yes,2025-07-10
705,55-64,male,Germany,desktop,returning,email,yes,2025-09-13
706,55-64,non-binary,Germany,tablet,new,paid search,yes,2025-10-09
707,55-64,non-binary,Italy,mobile,returning,direct,yes,2025-05-22
708,65+,male,Spain,tablet,returning,paid search,yes,2026-01-07
709,55-64,female,US,desktop,new,direct,yes,2026-04-17
710,35-44,non-binary,Spain,mobile,new,direct,no,2025-08-31
711,45-54,male,Italy,tablet,returning,referral,yes,2025-12-23
712,55-64,female,Germany,tablet,returning,direct,yes,2025-08-24
713,45-54,female,Germany,mobile,new,referral,yes,2026-01-07
714,35-44,female,UK,tablet,returning,referral,no,2026-03-20
715,35-44,female,Spain,desktop,returning,referral,no,2025-06-12
716,45-54,male,Italy,tablet,returning,organic search,no,2026-01-29
717,18-24,non-binary,US,tablet,returning,referral,yes,2026-04-09
718,25-34,female,Germany,desktop,returning,email,no,2025-08-19
719,18-24,female,UK,desktop,returning,email,no,2025-11-07
720,18-24,male,UK,tablet,new,direct,yes,2025-08-23
721,65+,female,France,desktop,returning,paid search,yes,2026-01-08
722,18-24,male,US,mobile,returning,email,yes,2025-09-30
723,55-64,male,UK,mobile,new,paid search,no,2025-08-29
724,65+,non-binary,US,desktop,returning,referral,yes,2025-09-28
725,65+,female,Germany,desktop,returning,paid search,yes,2026-01-20
726,35-44,non-binary,France,mobile,new,referral,yes,2025-08-17
727,18-24,male,Italy,mobile,new,organic search,no,2025-11-26
728,35-44,female,US,tablet,new,direct,yes,2025-06-13
729,45-54,male,Italy,tablet,returning,paid search,yes,2025-07-08
730,25-34,male,France,tablet,returning,paid search,no,2025-10-05
731,65+,male,Italy,tablet,new,paid search,yes,2026-01-08
