session_id,user_id,session_date,device,country,acquisition_channel,session_duration_seconds
562,17445,2026-05-07,desktop,Germany,paid search,980
563,14664,2026-05-14,desktop,US,paid search,169
564,14202,2026-04-29,desktop,France,email,402
565,12394,2026-05-15,mobile,US,direct,344
566,9376,2026-04-25,tablet,France,email,1625
567,13183,2026-05-04,tablet,UK,organic search,230
568,24938,2026-05-03,mobile,Italy,referral,580
569,8601,2026-04-26,desktop,Spain,paid search,354
570,22791,2026-05-13,mobile,UK,paid search,549
571,18065,2026-04-30,mobile,Italy,referral,1305
572,4214,2026-04-27,mobile,Italy,paid search,369
573,18215,2026-05-12,tablet,Spain,referral,1321
574,20581,2026-04-28,tablet,Spain,referral,1566
575,12482,2026-04-27,mobile,US,direct,321
576,16292,2026-05-09,mobile,UK,referral,827
577,981,2026-05-11,tablet,France,paid search,375
578,18661,2026-05-08,mobile,Germany,referral,1246
579,23155,2026-04-26,tablet,Spain,paid search,231
580,13085,2026-05-01,tablet,Italy,direct,356
581,15303,2026-04-26,tablet,Germany,email,859
582,5917,2026-05-07,desktop,US,direct,1326
583,403,2026-05-01,tablet,France,email,1594
584,5946,2026-05-05,tablet,Spain,organic search,894
585,4184,2026-04-28,mobile,France,paid search,393
586,24004,2026-05-02,tablet,France,direct,1739
587,19855,2026-04-28,tablet,UK,direct,1019
588,9878,2026-05-15,desktop,US,email,614
589,13365,2026-05-05,mobile,Germany,paid search,992
590,1047,2026-05-01,mobile,UK,email,786
591,3410,2026-04-29,tablet,US,paid search,1777
592,5351,2026-04-30,tablet,France,paid search,532
593,2927,2026-05-04,tablet,UK,paid search,1614
594,5173,2026-05-02,desktop,UK,referral,481
595,23725,2026-04-29,tablet,Germany,email,626
596,13799,2026-05-07,tablet,France,email,1158
597,15062,2026-04-26,tablet,France,email,1452
598,2862,2026-04-30,mobile,Spain,paid search,505
599,9067,2026-04-27,tablet,Spain,referral,602
600,6527,2026-05-10,mobile,Spain,direct,1095
601,15006,2026-04-26,tablet,France,organic search,682
602,10566,2026-05-08,mobile,Italy,organic search,777
603,20259,2026-05-10,desktop,France,direct,217
604,14330,2026-05-14,desktop,UK,email,1726
605,9309,2026-05-14,desktop,UK,referral,1085
606,3195,2026-05-12,tablet,France,direct,467
607,12209,2026-04-29,tablet,UK,referral,918
608,3994,2026-05-01,desktop,Germany,email,1508
609,12875,2026-05-08,tablet,France,paid search,1028
610,17092,2026-05-06,desktop,Germany,organic search,1207
611,11017,2026-05-05,desktop,UK,paid search,317
612,8521,2026-04-29,desktop,Spain,email,1627
613,1242,2026-04-30,tablet,Germany,direct,356
614,3676,2026-04-25,mobile,UK,direct,1227
615,14696,2026-05-14,tablet,Germany,organic search,1394
616,1827,2026-04-29,tablet,UK,paid search,415
617,16491,2026-05-09,tablet,Germany,organic search,1088
618,23763,2026-05-12,desktop,US,paid search,521
619,15446,2026-04-26,mobile,US,email,360
620,8806,2026-04-26,tablet,Italy,paid search,783
621,7466,2026-05-13,desktop,US,direct,745
622,20199,2026-04-27,mobile,France,email,774
623,24403,2026-05-01,mobile,Spain,referral,282
624,20000,2026-05-14,tablet,Spain,direct,1280
625,5111,2026-05-14,desktop,Spain,organic search,677
626,24319,2026-04-29,mobile,UK,organic search,894
627,8929,2026-05-07,tablet,Italy,organic search,1549
628,22211,2026-04-28,tablet,France,email,1127
629,13193,2026-05-13,mobile,France,paid search,425
630,1051,2026-05-06,desktop,UK,organic search,1333
631,717,2026-05-08,mobile,Italy,direct,1561
632,15218,2026-05-13,desktop,Italy,paid search,1065
633,5654,2026-05-03,mobile,Germany,referral,1679
634,15538,2026-05-12,tablet,Italy,referral,1726
635,11381,2026-04-29,mobile,Germany,paid search,1063
636,18586,2026-04-28,tablet,Italy,email,1085
637,14963,2026-05-07,tablet,France,referral,1501
638,14271,2026-04-29,desktop,Spain,paid search,632
639,19861,2026-04-30,desktop,Spain,email,950
640,24562,2026-05-14,mobile,France,email,1156
641,16741,2026-04-25,tablet,Germany,referral,1125
642,17465,2026-05-02,tablet,UK,organic search,1316
643,21882,2026-05-15,tablet,US,paid search,1008
644,2633,2026-04-29,desktop,Germany,paid search,878
645,2969,2026-05-13,desktop,Italy,organic search,701
646,5528,2026-05-01,mobile,France,referral,1354
647,19056,2026-05-07,tablet,US,paid search,685
648,2740,2026-05-14,mobile,Italy,referral,436
649,14156,2026-04-25,mobile,Spain,email,1133
650,16100,2026-05-07,desktop,UK,email,366
651,12752,2026-05-07,tablet,UK,email,580
652,17958,2026-04-26,tablet,Spain,paid search,1219
653,13643,2026-05-04,tablet,Germany,organic search,457
654,18111,2026-04-28,desktop,US,paid search,576
655,7030,2026-04-29,tablet,Italy,paid search,890
656,4133,2026-04-26,tablet,Italy,paid search,546
657,5601,2026-05-06,mobile,US,organic search,1690
658,18758,2026-04-28,desktop,Germany,direct,640
659,11250,2026-05-15,tablet,Germany,organic search,1325
660,1259,2026-04-28,tablet,Italy,paid search,924
661,6136,2026-04-30,desktop,UK,referral,1213
662,687,2026-05-15,desktop,UK,direct,974
663,797,2026-05-09,tablet,France,email,1268
664,19727,2026-05-15,mobile,Italy,email,678
665,15495,2026-05-03,tablet,Germany,organic search,1362
666,23024,2026-05-08,desktop,UK,direct,1615
667,8559,2026-05-14,tablet,US,direct,1253
668,2070,2026-05-01,desktop,Germany,paid search,887
669,2730,2026-05-06,desktop,Germany,referral,1707
670,9043,2026-04-30,tablet,UK,referral,133
671,6463,2026-05-06,desktop,Spain,organic search,210
672,1,2026-04-29,mobile,Germany,direct,594
673,2180,2026-05-12,desktop,Germany,email,335
674,1147,2026-04-27,tablet,Germany,direct,1007
675,7623,2026-05-12,desktop,Spain,email,620
676,1257,2026-05-01,tablet,Italy,direct,1613
677,12423,2026-04-28,tablet,France,referral,686
678,14275,2026-05-10,desktop,UK,paid search,1712
679,1506,2026-05-09,desktop,Spain,paid search,1666
680,23564,2026-05-13,mobile,Italy,organic search,1608
681,22148,2026-04-26,mobile,Germany,organic search,1571
682,11275,2026-04-26,tablet,France,referral,1164
683,5885,2026-05-04,tablet,Germany,direct,927
684,11858,2026-04-28,tablet,US,paid search,1301
685,12226,2026-04-25,mobile,UK,paid search,1519
686,10682,2026-05-01,tablet,Germany,direct,1568
687,11221,2026-05-06,mobile,Germany,paid search,905
688,4845,2026-05-07,tablet,Italy,referral,674
689,2764,2026-05-14,desktop,UK,paid search,1473
690,1297,2026-05-06,tablet,Germany,referral,1625
691,915,2026-05-11,desktop,UK,paid search,786
692,2448,2026-05-13,desktop,Italy,paid search,517
693,1427,2026-05-04,mobile,Germany,email,991
694,11757,2026-05-08,mobile,UK,paid search,1693
695,4546,2026-05-08,mobile,US,referral,1048
696,14972,2026-05-12,mobile,Germany,paid search,821
697,279,2026-05-04,tablet,US,direct,1228
698,3466,2026-05-07,mobile,Germany,direct,1022
699,5155,2026-05-06,desktop,Germany,referral,991
700,22998,2026-05-10,desktop,France,organic search,960
701,18155,2026-05-07,mobile,Spain,organic search,1179
702,15666,2026-05-03,desktop,UK,direct,869
703,22323,2026-05-14,mobile,Italy,organic search,1602
704,13824,2026-05-09,tablet,Germany,paid search,1505
705,6587,2026-05-09,desktop,US,paid search,911
706,16936,2026-05-12,tablet,UK,paid search,1615
707,18892,2026-05-15,tablet,Spain,paid search,866
708,4008,2026-05-13,mobile,France,direct,417
709,1852,2026-05-04,desktop,Spain,paid search,322
710,18970,2026-05-13,desktop,France,organic search,690
711,18035,2026-05-01,desktop,Spain,direct,408
712,1966,2026-05-07,desktop,US,referral,513
713,23631,2026-05-04,desktop,Germany,referral,1799
714,9926,2026-04-29,desktop,Italy,email,157
715,2840,2026-05-07,mobile,Spain,email,1277
716,17046,2026-05-15,mobile,Germany,email,80
717,11186,2026-05-07,desktop,Germany,referral,1772
718,17184,2026-04-28,mobile,US,direct,1209
719,20023,2026-05-14,mobile,Italy,referral,373
720,13814,2026-04-25,tablet,US,referral,1711
721,12950,2026-04-30,mobile,US,referral,151
722,10425,2026-04-26,desktop,US,direct,1164
723,21777,2026-05-09,tablet,Germany,organic search,1394
724,4724,2026-05-03,mobile,Italy,direct,998
725,4097,2026-05-15,desktop,France,organic search,344
726,14485,2026-05-02,desktop,Spain,paid search,189
727,23310,2026-04-27,desktop,Germany,referral,95
728,16614,2026-05-09,mobile,US,direct,1510
729,5240,2026-05-05,mobile,UK,paid search,469
730,339,2026-05-04,mobile,France,email,1569
731,24643,2026-05-04,desktop,Italy,email,233
732,7663,2026-05-02,tablet,Italy,direct,1411
733,604,2026-05-04,mobile,France,referral,1279
734,23635,2026-04-25,desktop,Italy,organic search,903
735,16064,2026-05-02,desktop,Spain,organic search,994
736,5129,2026-05-06,mobile,Germany,paid search,1066
737,16159,2026-04-29,tablet,UK,paid search,1142
738,19323,2026-05-13,desktop,Spain,paid search,832
739,18284,2026-04-25,desktop,Germany,paid search,1635
740,14894,2026-04-30,desktop,Spain,paid search,1558
741,9902,2026-05-05,desktop,Germany,referral,1670
742,4552,2026-05-13,mobile,Spain,organic search,353
743,23840,2026-05-10,desktop,France,referral,533
744,7705,2026-05-13,desktop,US,email,526
745,9750,2026-04-28,tablet,Spain,organic search,1659
746,5334,2026-05-05,tablet,Germany,paid search,392
747,22244,2026-05-09,mobile,France,email,1328
748,9341,2026-05-14,mobile,Italy,referral,321
749,4265,2026-05-13,mobile,Italy,direct,286
750,3045,2026-05-13,mobile,Spain,organic search,613
751,7430,2026-04-28,mobile,US,paid search,1676
752,23798,2026-05-10,tablet,Germany,organic search,781
753,18320,2026-05-14,tablet,Spain,direct,734
754,16445,2026-05-02,tablet,Germany,direct,684
755,12369,2026-05-04,desktop,Germany,email,1013
756,14132,2026-04-30,mobile,Spain,paid search,1721
757,18885,2026-04-28,tablet,Italy,email,1365
758,15853,2026-04-25,tablet,Spain,paid search,1170
759,10132,2026-04-30,desktop,US,paid search,864
760,15673,2026-05-05,mobile,Spain,referral,1523
761,11509,2026-05-01,tablet,US,paid search,1230
762,21425,2026-05-06,desktop,France,referral,1094
763,1423,2026-05-04,tablet,Italy,referral,715
764,13050,2026-05-06,tablet,UK,email,867
765,14679,2026-05-12,desktop,UK,organic search,180
766,4921,2026-05-06,desktop,UK,referral,560
767,16520,2026-05-04,mobile,US,direct,1332
768,5364,2026-04-29,tablet,UK,referral,959
769,22449,2026-05-06,desktop,Germany,email,1082
770,10742,2026-04-28,tablet,France,paid search,652
771,21211,2026-05-05,desktop,Italy,email,166
772,4167,2026-04-26,tablet,France,organic search,1558
773,10721,2026-04-30,mobile,UK,email,306
774,402,2026-04-28,desktop,Italy,referral,528
775,23988,2026-05-10,tablet,Germany,direct,820
776,14060,2026-04-27,tablet,US,email,936
777,9310,2026-05-02,tablet,Italy,organic search,1481
778,8906,2026-05-04,desktop,US,paid search,1704
779,11299,2026-04-26,mobile,UK,referral,854
780,21278,2026-05-03,mobile,France,paid search,207
781,4274,2026-05-06,mobile,UK,direct,1036
782,4048,2026-05-04,tablet,US,email,580
783,6242,2026-05-10,desktop,France,referral,1192
784,11713,2026-05-05,tablet,France,email,1009
785,601,2026-04-26,desktop,UK,paid search,870
786,18213,2026-05-09,mobile,Italy,email,352
787,5132,2026-05-02,mobile,Italy,organic search,927
788,17666,2026-05-03,mobile,UK,organic search,1723
789,23163,2026-05-14,desktop,France,paid search,1008
790,9117,2026-05-07,tablet,US,paid search,145
791,24825,2026-05-08,mobile,France,direct,1645
792,6841,2026-05-06,desktop,Germany,direct,518
793,12060,2026-04-25,tablet,France,organic search,716
794,16171,2026-05-15,desktop,Spain,email,716
795,13640,2026-05-06,desktop,Spain,paid search,527
796,23175,2026-04-26,tablet,Spain,email,356
797,19694,2026-05-03,tablet,Germany,direct,942
798,19915,2026-05-03,desktop,Germany,direct,591
799,19793,2026-04-29,mobile,Spain,direct,399
800,6405,2026-05-02,tablet,France,direct,540
801,13633,2026-05-07,tablet,Italy,email,1625
802,1485,2026-04-29,desktop,Germany,direct,1511
803,5161,2026-04-25,desktop,Spain,direct,1754
804,11606,2026-04-27,desktop,US,direct,651
805,1232,2026-04-28,tablet,France,paid search,1544
806,21053,2026-05-13,tablet,Italy,paid search,613
807,10819,2026-05-12,mobile,France,organic search,1211
808,17718,2026-05-08,mobile,US,referral,128
809,22843,2026-05-01,tablet,France,direct,615
810,4041,2026-04-26,tablet,France,organic search,69
811,1460,2026-04-25,desktop,Italy,paid search,1791
812,22878,2026-05-07,mobile,UK,referral,1799
813,24036,2026-04-30,desktop,Spain,email,1332
814,1954,2026-05-10,tablet,UK,paid search,1014
815,19171,2026-05-07,tablet,Italy,paid search,1675
816,14492,2026-05-04,mobile,France,paid search,1780
817,23098,2026-04-25,desktop,UK,organic search,1024
818,6927,2026-05-05,desktop,Spain,email,220
819,20755,2026-05-04,desktop,Italy,organic search,766
820,10528,2026-05-03,desktop,US,paid search,116
821,20440,2026-05-14,mobile,UK,email,796
822,24026,2026-05-09,desktop,US,paid search,1005
823,24679,2026-05-06,desktop,US,email,1248
824,21968,2026-05-03,desktop,Italy,email,937
825,12513,2026-05-10,mobile,Italy,email,418
826,19842,2026-05-02,mobile,UK,referral,1799
827,14648,2026-05-01,mobile,Italy,direct,1354
828,9296,2026-05-03,tablet,US,email,673
829,8366,2026-04-26,mobile,US,email,1342
830,20571,2026-05-14,mobile,Italy,direct,1785
831,13773,2026-05-07,tablet,Germany,email,1684
832,21250,2026-05-09,desktop,Spain,paid search,611
833,97,2026-04-27,mobile,UK,email,1358
834,11582,2026-05-05,mobile,US,paid search,405
835,5684,2026-05-13,tablet,Spain,organic search,227
836,24255,2026-05-06,tablet,UK,referral,1147
837,20180,2026-05-05,mobile,Germany,direct,917
838,11331,2026-05-13,mobile,US,direct,1063
839,2809,2026-05-07,tablet,Germany,paid search,711
840,7857,2026-04-25,mobile,Germany,email,903
841,6308,2026-05-11,desktop,Italy,organic search,87
842,13465,2026-05-13,mobile,UK,email,536
843,14574,2026-05-08,desktop,US,organic search,974
844,17621,2026-05-12,tablet,France,referral,449
845,377,2026-05-13,desktop,France,paid search,784
846,17801,2026-05-08,mobile,UK,direct,989
847,8796,2026-05-07,desktop,Spain,paid search,1437
848,1874,2026-04-26,mobile,France,organic search,871
849,1290,2026-04-28,tablet,Germany,organic search,1525
850,2692,2026-05-15,tablet,Italy,organic search,369
851,12570,2026-05-04,tablet,Italy,organic search,995
852,22475,2026-05-03,desktop,US,referral,337
853,23861,2026-05-11,mobile,Germany,direct,1302
854,11637,2026-05-12,desktop,Spain,referral,520
855,1047,2026-05-05,mobile,Germany,direct,568
856,17154,2026-05-12,tablet,Italy,email,883
857,2292,2026-05-12,mobile,Germany,direct,392
858,8065,2026-05-10,mobile,UK,organic search,1647
859,6075,2026-05-01,desktop,Germany,email,1149
860,11465,2026-04-28,mobile,Spain,email,1709
861,16724,2026-04-28,tablet,Italy,email,747
862,10165,2026-05-13,tablet,UK,direct,676
863,24653,2026-04-29,desktop,UK,referral,412
864,9258,2026-04-27,desktop,Italy,email,641
865,6809,2026-05-09,mobile,Italy,paid search,845
866,10378,2026-05-04,desktop,France,email,326
867,4497,2026-05-01,tablet,Italy,direct,1386
868,16517,2026-05-04,mobile,Italy,email,427
869,12379,2026-04-30,tablet,France,organic search,865
870,9869,2026-04-26,desktop,France,organic search,790
871,3519,2026-04-26,mobile,US,referral,1511
872,22589,2026-05-02,mobile,France,email,1049
873,11877,2026-04-25,tablet,UK,organic search,1585
874,16868,2026-04-28,tablet,UK,email,159
875,6038,2026-04-29,desktop,France,organic search,290
876,22578,2026-05-05,mobile,UK,paid search,261
877,9100,2026-05-08,desktop,Germany,email,1288
878,18195,2026-04-29,desktop,US,paid search,928
879,16214,2026-05-05,mobile,US,referral,158
880,2566,2026-05-14,tablet,US,paid search,1382
881,13112,2026-05-15,mobile,Germany,direct,179
882,3673,2026-04-28,desktop,France,paid search,1413
883,12272,2026-05-05,tablet,UK,referral,1074
884,8452,2026-05-08,desktop,UK,referral,1128
885,17945,2026-05-08,tablet,US,organic search,659
886,23827,2026-05-01,tablet,Germany,direct,273
887,5642,2026-04-30,mobile,Italy,organic search,1161
888,23513,2026-04-25,desktop,UK,referral,1745
889,8210,2026-04-26,tablet,UK,organic search,1020
890,7283,2026-04-28,desktop,France,email,1512
891,11886,2026-05-15,mobile,Italy,organic search,107
892,9034,2026-04-25,mobile,Spain,referral,991
893,16131,2026-05-01,desktop,France,organic search,1344
894,7205,2026-05-12,mobile,Spain,direct,1294
895,6635,2026-05-06,desktop,Italy,organic search,1520
896,21410,2026-05-14,tablet,Italy,email,1308
897,8071,2026-04-26,tablet,Italy,email,1133
898,281,2026-04-30,tablet,UK,organic search,1561
899,19909,2026-05-06,mobile,UK,paid search,65
900,244,2026-04-29,tablet,France,paid search,1514
901,14046,2026-05-11,tablet,Italy,email,267
902,23937,2026-05-06,tablet,Germany,email,499
903,23312,2026-04-27,tablet,France,direct,371
904,495,2026-04-26,mobile,Germany,referral,1266
905,9295,2026-05-11,tablet,France,email,475
906,15645,2026-05-06,tablet,Spain,paid search,999
907,5819,2026-05-14,tablet,Italy,paid search,1700
908,20495,2026-05-03,tablet,Germany,referral,1624
909,23649,2026-05-09,tablet,Spain,direct,1785
910,23459,2026-05-12,tablet,US,direct,315
911,12102,2026-05-04,mobile,France,organic search,1321
912,21349,2026-05-15,desktop,UK,referral,1752
913,5171,2026-05-06,tablet,UK,email,690
914,11907,2026-05-01,mobile,US,email,1354
915,2766,2026-05-09,tablet,US,paid search,510
916,7297,2026-05-08,tablet,US,referral,289
917,4282,2026-05-08,tablet,UK,email,1730
918,1186,2026-05-14,tablet,France,organic search,1134
919,4894,2026-05-13,desktop,UK,paid search,197
920,13224,2026-05-03,mobile,Germany,direct,1598
921,22602,2026-05-10,mobile,France,email,515
922,3937,2026-05-11,tablet,Spain,direct,1120
923,8305,2026-05-02,mobile,Italy,organic search,991
924,18830,2026-05-07,tablet,Italy,organic search,739
925,11020,2026-04-28,tablet,Germany,direct,1085
926,16820,2026-05-11,desktop,Italy,email,1735
927,5893,2026-05-11,tablet,US,email,97
928,4375,2026-05-15,mobile,Germany,organic search,338
929,128,2026-05-12,desktop,US,email,443
930,3901,2026-05-09,desktop,Germany,email,224
931,6310,2026-05-07,tablet,UK,referral,1642
932,8411,2026-05-11,tablet,US,email,773
933,13317,2026-05-01,tablet,UK,direct,749
934,9540,2026-05-14,tablet,Italy,referral,192
935,5770,2026-05-09,mobile,UK,referral,651
936,16877,2026-05-13,mobile,Germany,direct,1105
937,9269,2026-04-30,mobile,Spain,email,1268
938,12621,2026-04-30,tablet,France,direct,1256
939,13503,2026-05-14,mobile,Germany,organic search,619
940,9364,2026-04-25,desktop,UK,paid search,1232
941,5850,2026-05-05,desktop,France,direct,592
942,19902,2026-05-06,desktop,Spain,direct,1715
943,19047,2026-05-01,desktop,France,email,1017
944,15996,2026-05-02,mobile,UK,paid search,1687
945,8716,2026-05-07,tablet,Italy,direct,247
946,5842,2026-05-02,desktop,Germany,organic search,1516
